Lønartnr,Udskrivnings sekvens,Navn,Type,Input,Sats,Pensionsgrundlag,Frivilligt medarbejder indb.,Ferieberretiget,Fp-reduktion,Afv. Udskriftslønart,Efterregulering,E-indkomst timer,ATP-Timer,Før/efter skat,Tillæg/fradrag,E-indkomst,Indtægtstype,IL-typer,Decentral,Kommentar,Alternative_Navne
1094,1094,Timeløn,VARIABEL,Antal timer,Pers9964/Res1094,nan,nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,"BONUS,  Bonus"
1095,1095,Timeløn,VARIABEL,Antal timer,Pers9930/Res1095,nan,nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,"Hjemmevagt tillæg,  weekend,  On-call duty - weekends"
1096,1096,Timeløn,VARIABEL,Antal timer,Pers9931/Res1096,"2, 3, 4, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Overarbejde 100 %
1097,1097,Timeløn,VARIABEL,Antal timer,Pers9932/Res1097,"2, 3, 4, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Shift Pay (80%)
1098,1098,Timeløn,VARIABEL,Antal timer,Pers9933/Res1098,"2, 3, 4, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,"Korr. rest feriedage og penge,  Korr. optj. feriedage og penge"
1099,1099,Timeløn,VARIABEL,Antal timer,Pers9934/Res1099,"2, 3, 4, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,"Søndagstillæg,  1 assistent tillæg,  Vedligehold tillæg"
1100,1100,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100,"2, 3, 4, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,"Masketillæg,  OT til afsp. hensættelse"
11100,1100,Timeløn,VARIABEL,"Antal timer,  Beløb (ganges ikke med hindanden)",nan,"2, 3, 4, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020","9-Antal timer, 11-beløb",nan,Lørdagstillæg
41100,1100,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100 + TILØN=2,nan,nan,Ja,nan,1100,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,"Tillæg,  Vagttillæg"
41101,1100,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100 + TILØN=2,nan,nan,Ja,nan,1100,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Timeløn
41102,1100,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100 + TILØN=2,nan,nan,Ja,nan,1100,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,"Bonus,  Bonus 2023"
41103,1100,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100 + TILØN=2,nan,nan,Ja,nan,1100,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Timeløn
41104,1100,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100 + TILØN=2,nan,nan,Ja,nan,1100,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,
44500,1100,Timeløn,VARIABEL,"Timer, Sats",Res 44500 (minimums sats),nan,nan,Ja,nan,1100,Nej,Ja,Ja,Før,nan,"200, 13",nan,"10, 13, 210, 2020, 2020","9-Timer, 10-Sats",nan,
44501,1100,Timeløn SI,VARIABEL,"Timer, Sats",Res 44501 (minimums sats),nan,nan,Ja,nan,1100,Nej,Ja,Ja,Før,nan,"200, 13",nan,"10, 13, 210, 2020, 2020","9-Timer, 10-Sats",nan,"Frokost,  Internet"
44503,1100,Timeløn Intern,VARIABEL,"Timer, Sats",Res 44503 (minimums sats),nan,nan,Ja,nan,1100,Nej,Ja,Ja,Før,nan,"200, 13",nan,"10, 13, 210, 2020, 2020","9-Timer, 10-Sats",nan,Feriefri
44505,1100,Faglært Timeløn,VARIABEL,"Timer, Sats",Res 44505 (minimums sats),nan,nan,Ja,nan,1100,Nej,Ja,Ja,Før,nan,"200, 13",nan,"10, 13, 210, 2020, 2020","9-Timer, 10-Sats",nan,"Koordinator tillæg,  Weekly duty LK Fleet"
44506,1100,Ufaglært Timeløn,VARIABEL,"Timer, Sats",Res 44506 (minimums sats),nan,nan,Ja,nan,1100,Nej,Ja,Ja,Før,nan,"200, 13",nan,"10, 13, 210, 2020, 2020","9-Timer, 10-Sats",nan,SH
44510,1100,Timeløn Intern vikar,VARIABEL,"Timer, Sats",Res 44510 (minimums sats),nan,nan,Ja,nan,1100,Nej,Ja,Ja,Før,nan,"200, 13",nan,"10, 13, 210, 2020, 2020","9-Timer, 10-Sats",nan,SH Udbetaling
1101,1101,Timeløn,FAST,Antal timer,Per9905 + Per9906,"2, 3, 4, 6",nan,Ja,Ja + MDLØN=2,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Afholdt afspadsering
1102,1102,Personligt tillæg,VARIABEL,Antal timer,Per9906,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,Overarbejde
44523,1102,Personligt tillæg,VARIABEL,"Timer, Sats",Res 44523 (minimums sats),nan,nan,Ja,nan,1102,Nej,Nej,Nej,Før,nan,13,nan,"13, 332, 2020","9-Timer, 10-Sats",nan,"Vagttillæg,  Sygebonus"
1103,1103,Personligt tillæg,FAST,Antal timer,Per9906,"2, 3, 6",nan,Ja,Ja,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 332, 2020",9-Antal timer,nan,"Vagttillæg,  Genetillæg atypisk rengøring"
1105,1105,Timeløn / anciennitet,VARIABEL,Antal timer,"Opslagstabel OPS1105,  Res ANC01-10, 1213/OPSANC03 og Res ANC01-10/Pers9905","2, 3, 4, 6",nan,Ja,nan,nan,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Mileage allowance
1106,1106,Timeløn / Input,VARIABEL,Antal timer,"Opslagstabel OPSINP02 Res INP01-10,  Pers. tillæg 9906","2, 3, 4, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,"LTIP Bonus,  Tillæg"
1107,1107,Timeløn / Input,VARIABEL,Antal timer,"Opslagstabel OPSINP02,  Res INP01-10","2, 3, 4, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Kørselsgodtgørelse
1108,1108,Timeløn m. red. for arb. dage,FAST,"Antal timer, Reducer ej",Per9905 + Per9906,nan,nan,Ja,Ja,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020","9-Antal timer, 13-Reducer ej",nan,Skattefri rejsegodtgørelse
1110,1110,Timeløn timer * sats,VARIABEL,"Antal timer, Sats",nan,"2, 3, 4, 6",nan,Ja,nan,nan,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020","9-Antal timer, 10-Sats",nan,
12010,1110,Korrektion timer x sats,VARIABELEFTREG,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,1110,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"13, 210, 332, 2020, 2020","9-Antal timer, 10-Sats",nan,Korr. St. Bededagskomp jan+feb
12110,1110,Korrektion timer x sats ej fp.,VARIABELEFTREG,"Antal timer, Sats",nan,nan,nan,Nej,nan,1110,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"210, 332, 2020, 2020","9-Antal timer, 10-Sats",nan,"Lægeerklæring,  Udlæg"
44582,1110,A/C udbetaling,VARIABEL,"Timer, Sats",Res 44582 (minimums sats),nan,nan,Ja,nan,1110,Nej,Nej,Nej,Før,nan,13,nan,"13, 202","9-Timer, 10-Sats",nan,Kørselsgodtgørelse
1111,1111,Timeløn timer * sats,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,nan,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020","9-Antal timer, 10-Sats",nan,Afspadsering uden løn
1114,1114,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100,nan,nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,"Aftentillæg,  Weekendtillæg"
1115,1115,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,
1116,1116,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Weekend hours Supervisor (25%)
1117,1117,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,
1118,1118,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Kursus
1119,1119,Timeløn,VARIABEL,Antal timer,Per9905 + Per9906/Res1100,"2, 3, 6",nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,Rejsegodtgørelse
1121,1121,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,nan,Nej,Ja,Ja,Før,Tillæg,"200, 13",nan,"13, 332, 2020","9-Antal timer, 10-Sats",nan,"Provision '24,  Recognition points"
44509,1121,Regulering,VARIABEL,"Timer, Sats",Res 44509 (minimums sats),nan,nan,Ja,nan,1121,Nej,Ja,Ja,Før,nan,"200, 13",nan,"10, 13, 210, 2020, 2020","9-Timer, 10-Sats",nan,"Lægeerklæring,  Udlæg"
44581,1121,Regulering timeløn,VARIABEL,"Timer, Sats",Res 44581 (minimums sats),nan,nan,Ja,nan,1121,Nej,Nej,Nej,Før,nan,13,nan,"13, 202","9-Timer, 10-Sats",nan,"Vasketillæg sættevogn,  Køretidsbetaling"
1122,1122,Timeløn regulering,VARIABEL,Beløb,nan,"2, 3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 332, 2020",11-Beløb,nan,"Kantine,  Applause points"
1123,1123,Timeløn med mindste værdi,VARIABEL,Antal timer,Res.1123 eller personlig timesats hvis denne er højere end satsen i 1123,nan,nan,Ja,nan,nan,Ja,Ja,Ja,Før,Tillæg,"200, 13",nan,"10, 13, 210, 332, 2020",9-Antal timer,nan,AM-Pension
1125,1125,Timeafhængigt tillæg 1  t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,
44521,1125,Mødetillæg,VARIABEL,"Timer, Sats",Res 44521 (minimums sats),nan,nan,Ja,nan,1125,Nej,Nej,Nej,Før,nan,13,nan,"13, 202","9-Timer, 10-Sats",nan,"Døgnskifttillæg kl. 03,  Vagttillæg"
1126,1126,Timeafhængigt tillæg 2  t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,Personligt tillæg
44522,1126,Tructillæg,VARIABEL,"Timer, Sats",Res 44522 (minimums sats),nan,nan,Ja,nan,1126,Nej,Nej,Nej,Før,nan,13,nan,"13, 202","9-Timer, 10-Sats",nan,"Afspadsering udbetalt,  Overarbejde incl. tillæg"
1140,1140,Timeafhængigt tillæg 1  t * s,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,"80% pay,  Alenekørsel tillæg 35%"
1141,1141,Timeafhængigt tillæg 2  t * s,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,Shift Pay (130%)
1142,1142,Timeafhængigt tillæg 3  t * s,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,Hensat afspadsering 1:2
1143,1143,Timeafhængigt tillæg 4  t * s,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,Diæter dage
1144,1144,Timeafhængigt tillæg 5  t * s,VARIABEL,"Antal timer, Sats",nan,"2, 3, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,"Massage,  Travel Advance Recovery"
1145,1145,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,"Extra hours,  normal"
1146,1146,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,Honorar
1147,1147,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,
1148,1148,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,
1149,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,"Anciennitetstillæg efter 6 mdr,  Arbejdsmiljø tillæg"
41140,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,Søndagstillæg
41141,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,"Weekendtillæg,  Overarbejde timeløn,  Total"
41142,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,
41143,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,
41144,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,grl. st. bededag tillæg
41145,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,Rettelse af skattedage
41146,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,Morgenmad
41147,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,
41148,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,
41149,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,"bestyrelseshonorar,  Board fee"
41150,1149,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1149,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,
1150,1150,Timeafhængigt tillæg 1,FAST,Antal timer,Res1150,"2, 3, 6",nan,Ja,Ja,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,
42150,1150,Timeafhængigt tillæg 1A,FAST,"Reducer Ej, Timer",Res42150,nan,nan,Ja,Ja,1150,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020","13-Reducer Ej, 9-Timer",nan,
1151,1151,Timeafhængigt tillæg 1,VARIABEL,Antal timer,Res1150,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,"Pension,  AM-contribution,  adjustment"
41151,1151,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1151,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,
1152,1152,Timeafhængigt tillæg 2,FAST,Antal timer,Res1152,"2, 3, 6",nan,Ja,Ja,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,
41152,1152,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1152,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,Udbetalt SH
42152,1152,Timeafhængigt tillæg 2A,FAST,"Reducer ej, Timer",Res42152,nan,nan,Ja,Ja,1152,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020","13-Reducer ej, 9-Timer",nan,Udbetaling feriedage
1153,1153,Timeafhængigt tillæg 2,VARIABEL,Antal timer,Res1152,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,Korr feriedage+penge TIDL år
41153,1153,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1153,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,"Feriepenge 22/23,  Feriepenge 23/24"
1154,1154,Timeafhængigt tillæg 3,FAST,Antal timer,Res1154,"2, 3, 6",nan,Ja,Ja,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,Feriedage 23/24
41154,1154,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1154,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,"Special recognition bonus,  Malertillæg"
42154,1154,Timeafhængigt tillæg 3A,FAST,"Reducer, Timer",Res42154,nan,nan,Ja,Ja,1154,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020","13-Reducer, 9-Timer",nan,Feriefribeløb/saldo
1155,1155,Timeafhængigt tillæg 3,VARIABEL,Antal timer,Res1154,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,
41155,1155,Timeløn regulering t * s,VARIABEL,"Antal timer, Sats",nan,nan,nan,Ja,nan,1155,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 202","9-Antal timer, 10-Sats",nan,"Overtime Extra Pay (30%),  Suppl. weekday 18-24"
1156,1156,Timeafhængigt tillæg 4,FAST,Antal timer,Res1156,"2, 3, 6",nan,Ja,Ja,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,
42156,1156,Timeafhængigt tillæg 4A,FAST,"Reducer ej, Timer",Res42156,nan,nan,Ja,Ja,1156,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 35, 2020","13-Reducer ej, 9-Timer",nan,"Forskudttidstillæg 19-21,  Nattillæg"
1157,1157,Timeafhængigt tillæg 4,VARIABEL,Antal timer,Res1156,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,Lommepenge godtgørelse
1158,1158,Timeafhængigt tillæg 5,FAST,Antal timer,Res1158,"2, 3, 6",nan,Ja,Ja,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,
1159,1159,Timeafhængigt tillæg 5,VARIABEL,Antal timer,Res1158,"2, 3, 6",nan,Ja,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,"13, 202",9-Antal timer,nan,
1160,1160,"Tillæg 1,  ej ferieberettiget",VARIABEL,"Antal timer, Sats",nan,"2, 6",nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,"9-Antal timer, 10-Sats",nan,
1161,1161,"Tillæg 2,  ej ferieberettiget",VARIABEL,"Antal timer, Sats",nan,"2, 6",nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,"9-Antal timer, 10-Sats",nan,"DA Saturday Shift 100%,  Anciennitetstillæg"
1162,1162,"Tillæg 3,  ej ferieberettiget",VARIABEL,"Antal timer, Sats",nan,"2, 6",nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,"9-Antal timer, 10-Sats",nan,"On-site,  lørdage,  On-site,  Saturdays"
1165,1165,"Tillæg 3,  ej ferieberettiget",VARIABEL,Antal timer,nan,nan,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,9-Antal timer,nan,Kursus
1170,1170,"Tillæg A,  ej ferieberettiget",FAST,"Beløb, Reducer ej",nan,"2, 6",nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,2020,"11-Beløb, 13-Reducer ej",nan,
1171,1171,"Tillæg A,  ej ferieberettiget",VARIABEL,Beløb,nan,"2, 6",nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,11-Beløb,nan,Omsorgsdage tildeling
1172,1172,"Tillæg B,  ej ferieberettiget",FAST,"Beløb, Reducer ej",nan,"2, 6",nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,2020,"11-Beløb, 13-Reducer ej",nan,
1173,1173,"Tillæg B,  ej ferieberettiget",VARIABEL,Beløb,nan,"2, 6",nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,11-Beløb,nan,Afholdt ferie
1174,1174,"Tillæg C,  ej ferieberettiget",FAST,"Beløb, Reducer ej",nan,"2, 6",nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,2020,"11-Beløb, 13-Reducer ej",nan,Beredskabsvagt pr. døgn
1175,1175,"Tillæg C,  ej ferieberettiget",VARIABEL,Beløb,nan,"2, 6",nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,11-Beløb,nan,
1176,1176,"Tillæg D,  ej ferieberettiget",VARIABEL,Antal,Res1176,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,nan,9-Antal,nan,
1180,1180,"Tillæg A,  ej ferieberettiget",FAST,"Beløb, Reducer ej",nan,6,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,2020,"11-Beløb, 13-Reducer ej",nan,Løntillæg udbetalt
1181,1181,"Tillæg A,  ej ferieberettiget",VARIABEL,Beløb,nan,6,nan,Nej,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,2020,11-Beløb,nan,"Konkurrenceklausul,  Engangsbeløb 3 mdr."
1182,1182,"Tillæg E,  ej ferieberettiget",FAST,"Beløb, Reducer ej",nan,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,2020,"11-Beløb, 13-Reducer ej",nan,Seniordage
1185,1185,"Tillæg1(%),  ej ferieberettiget",STILLINGSKATEGORI,nan,Tidløn*Res1185/100,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,2020,nan,nan,Reg. af timer til ATP
1186,1186,"Tillæg2(%),  ej ferieberettiget",STILLINGSKATEGORI,nan,Tidløn*Res1186/100,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,2020,nan,nan,
1187,1187,"Tillæg3(%),  ej ferieberettiget",STILLINGSKATEGORI,nan,Tidløn*Res1187/100,nan,nan,Nej,nan,nan,Ja,Nej,Nej,Før,Tillæg,13,nan,2020,nan,nan,"Correction Health insurance,  c,  Reguler Helbredsforsikring,  fi"
1190,1190,Udbetal bidrag pension,FAST,Grundlag 1/2/3/4/5/6,Res1190,nan,nan,Ja,nan,nan,Ja,Nej,Nej,Før,nan,13,nan,"13, 202",16-Grundlag 1/2/3/4/5/6,nan,
1191,1191,Udbetal bidrag pension,FAST,"Procent, Grundlag 1/2/3/4/5/6",nan,nan,nan,Ja,nan,nan,Ja,Nej,Nej,Før,nan,13,nan,"13, 202","12-Procent, 16-Grundlag 1/2/3/4/5/6",nan,
1192,1192,Udbetal bidrag pension,FAST,"Procent, Grundlag 1/2/3/4/5/6",nan,nan,nan,Ja,nan,nan,Ja,Nej,Nej,Før,nan,13,nan,"13, 202","12-Procent, 16-Grundlag 1/2/3/4/5/6",nan,Udbt. St. Kompensation
1193,1193,Udbetal bidrag pension,FAST,"Procent, Grundlag 1/2/3/4/5/6",nan,nan,nan,Ja,nan,nan,Ja,Nej,Nej,Før,nan,13,nan,"13, 202","12-Procent, 16-Grundlag 1/2/3/4/5/6","Skal feriepenge på timelønnede indgå i grundlag 2,  skal lønart 55375 oprettes på MA med 100% og lønart 55375 skal oprettes på lønartstype 6001 med +0.","Andet tillæg,  pensionsberettig,  Regulering"
1200,1200,Overenskomst pr. 1/3 - Beløb (OBS! trækker beløbet i fritvalg),VARIABEL,Beløb,nan,"1, 2, 3, 4, 5, 6",nan,Ja,nan,nan,Nej,Nej,Nej,Før,Tillæg,13,nan,"13, 332, 332",11-Beløb,nan,"Provision,  Vagttillæg"
